City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Santiago,CL,2022-03-08 20:40:39,-33.4569,-70.6483,299.98,32,0,7.72
295,Puri,IN,2022-03-08 20:41:15,19.8,85.85,297.44,71,0,3.99
296,Batagay-Alyta,RU,2022-03-08 20:41:15,67.8006,130.4114,239.47,85,16,2.15
297,Provideniya,RU,2022-03-08 20:37:00,64.3833,-173.3,265.49,72,1,3.2
298,Tezu,IN,2022-03-08 20:41:16,27.9167,96.1667,293.78,27,47,1.89
299,Flinders,AU,2022-03-08 20:36:24,-34.5833,150.8552,293.82,90,100,11.43
300,Oranjemund,NA,2022-03-08 20:41:17,-28.55,16.4333,292.12,85,82,2.3
301,Bengkulu,ID,2022-03-08 20:39:21,-3.8004,102.2655,297.48,85,60,1.71
302,Wakefield,GB,2022-03-08 20:41:17,53.6809,-1.499,283.42,72,98,5.13
303,Acajutla,SV,2022-03-08 20:41:18,13.5928,-89.8275,312.34,61,9,3.57
304,Lima,PE,2022-03-08 20:37:56,-12.0432,-77.0282,299.48,87,0,5.66
305,Nantucket,US,2022-03-08 20:41:19,41.2835,-70.0995,281.27,44,50,6.11
306,Norman Wells,CA,2022-03-08 20:41:19,65.282,-126.8329,260.17,56,75,1.03
307,Zaraza,VE,2022-03-08 20:41:20,9.3503,-65.3245,302.43,52,100,5.1
308,Liverpool,GB,2022-03-08 20:40:05,53.4106,-2.9779,283.53,77,75,8.23
309,Honningsvag,NO,2022-03-08 20:41:20,70.9821,25.9704,275.01,80,40,5.66
310,Saint Anthony,US,2022-03-08 20:41:21,45.0205,-93.218,276.26,69,100,7.2
311,Bereda,ES,2022-03-08 20:42:21,43.2686,-7.5406,282.01,91,43,1.18
312,Esperance,AU,2022-03-08 20:41:28,-33.8667,121.9,288.06,86,99,5.5
313,Antalaha,MG,2022-03-08 20:42:22,-14.9003,50.2788,297.76,92,100,2.38
314,Scottsbluff,US,2022-03-08 20:42:22,41.8666,-103.6672,272.75,59,40,4.63
315,Lazurne,UA,2022-03-08 20:42:22,46.084,32.5295,275.13,64,18,2.65
316,Sibolga,ID,2022-03-08 20:42:23,1.7427,98.7792,297.74,87,100,1.36
317,Kasongo-Lunda,CD,2022-03-08 20:42:23,-6.4667,16.8167,296.54,84,100,1.18
318,Yazman,PK,2022-03-08 20:42:24,29.1212,71.7446,294.79,41,11,4.13
319,Cockburn Town,TC,2022-03-08 20:37:40,21.4612,-71.1419,300.13,65,40,6.17
320,Bulgan,MN,2022-03-08 20:42:24,48.8125,103.5347,271.04,56,0,4.07
321,Northam,GB,2022-03-08 20:42:25,51.0333,-4.2167,282.05,93,10,4.65
322,Buta,CD,2022-03-08 20:42:25,2.7858,24.73,298.77,51,94,0.3
323,Porbandar,IN,2022-03-08 20:40:11,21.6422,69.6093,296.5,67,0,3.77
324,Artyom,AZ,2022-03-08 20:42:26,40.4723,50.333,278.23,86,59,6.84
325,Homestead,US,2022-03-08 20:41:51,25.4687,-80.4776,302.15,70,75,5.14
326,Yuryev-Polskiy,RU,2022-03-08 20:42:26,56.5,39.6833,261.88,96,90,3.28
327,Omsukchan,RU,2022-03-08 20:42:27,62.5333,155.8,253.85,96,100,1.29
328,Portage,US,2022-03-08 20:42:27,41.1667,-81.1998,278.07,53,83,1.34
329,Vagay,RU,2022-03-08 20:42:27,57.9375,69.0217,241.2,100,34,1.34
330,Korsakov,RU,2022-03-08 20:42:28,46.6328,142.7813,255.06,85,16,0.94
331,Shklo,UA,2022-03-08 20:42:28,49.9567,23.5441,271.48,77,100,3.16
332,Burnie,AU,2022-03-08 20:41:24,-41.0667,145.9167,283.84,70,10,4.13
333,Acapulco,MX,2022-03-08 20:42:29,16.8634,-99.8901,302.05,65,0,4.12
334,Ballina,AU,2022-03-08 20:38:21,-28.8667,153.5667,295.94,97,18,2.57
335,Tateyama,JP,2022-03-08 20:42:29,34.9833,139.8667,278.76,70,15,6.17
336,Khatanga,RU,2022-03-08 20:42:30,71.9667,102.5,251.75,82,100,5.73
337,Mogadishu,SO,2022-03-08 20:42:30,2.0371,45.3438,299.1,85,19,7.78
338,Kosa,RU,2022-03-08 20:42:31,59.9445,54.9977,246.97,100,31,0.82
339,Puerto Madryn,AR,2022-03-08 20:38:34,-42.7692,-65.0385,300.94,25,62,16.13
340,Dingle,PH,2022-03-08 20:42:31,10.9995,122.6711,296.98,93,80,3.97
341,Balgazyn,RU,2022-03-08 20:42:32,51.0,95.2,263.42,95,84,1.12
342,Lishu,CN,2022-03-08 20:42:32,43.3047,124.3278,271.78,77,1,1.44
343,Vanimo,PG,2022-03-08 20:42:32,-2.6741,141.3028,297.42,88,100,1.3
344,Ixtapa,MX,2022-03-08 20:42:33,20.7,-105.2,296.72,64,40,7.2
345,Half Moon Bay,US,2022-03-08 20:42:34,37.4636,-122.4286,296.16,29,0,3.09
346,Marystown,CA,2022-03-08 20:42:35,47.1666,-55.1483,274.18,100,98,10.28
347,Passo De Camaragibe,BR,2022-03-08 20:42:35,-9.2368,-35.4901,301.9,86,99,1.7
348,Aykhal,RU,2022-03-08 20:42:36,66.0,111.5,250.55,100,100,2.81
349,Shitanjing,CN,2022-03-08 20:42:36,39.2342,106.3439,281.09,24,100,2.34
350,Mahebourg,MU,2022-03-08 20:42:37,-20.4081,57.7,298.31,88,40,1.03
351,Shihezi,CN,2022-03-08 20:42:37,44.3,86.0333,275.04,86,100,1.53
352,Liwale,TZ,2022-03-08 20:42:38,-9.7667,37.9333,294.11,98,100,0.69
353,Butler,US,2022-03-08 20:39:16,39.4501,-84.5666,280.44,59,75,2.57
354,Karratha,AU,2022-03-08 20:42:38,-20.7377,116.8463,302.88,54,0,1.85
355,Santa Isabel Do Rio Negro,BR,2022-03-08 20:43:39,-0.4139,-65.0192,295.4,99,100,0.48
356,Los Llanos De Aridane,ES,2022-03-08 20:43:39,28.6585,-17.9182,289.01,85,0,3.6
357,Coquimbo,CL,2022-03-08 20:43:39,-29.9533,-71.3436,292.0,72,0,7.2
358,Cidreira,BR,2022-03-08 20:43:40,-30.1811,-50.2056,297.18,74,81,5.23
359,Opunake,NZ,2022-03-08 20:43:40,-39.4556,173.8583,293.49,76,11,2.06
360,Flin Flon,CA,2022-03-08 20:43:41,54.7682,-101.865,259.06,51,20,7.72
361,Yanam,IN,2022-03-08 20:43:41,16.7333,82.2167,294.97,83,2,0.26
362,Aljezur,PT,2022-03-08 20:43:42,37.3191,-8.8033,286.45,86,14,0.84
363,Nouna,BF,2022-03-08 20:43:42,12.7333,-3.8667,302.28,10,28,3.94
364,Abalak,RU,2022-03-08 20:43:42,58.1286,68.5944,240.83,100,48,1.33
365,Zykovo,RU,2022-03-08 20:43:43,55.9519,93.1461,263.56,81,77,5.16
366,Morogoro,TZ,2022-03-08 20:43:43,-6.8167,37.6667,298.25,83,20,0.0
367,Ahuimanu,US,2022-03-08 20:43:44,21.4447,-157.8378,299.99,71,75,4.12
368,Marsh Harbour,BS,2022-03-08 20:43:44,26.5412,-77.0636,297.7,76,0,6.68
369,Hermiston,US,2022-03-08 20:40:56,45.8404,-119.2895,284.06,66,100,4.63
370,Teya,RU,2022-03-08 20:43:45,60.3778,92.6267,254.96,90,100,4.17
371,Ketchikan,US,2022-03-08 20:43:45,55.3422,-131.6461,280.41,36,0,4.12
372,Maues,BR,2022-03-08 20:41:00,-3.3836,-57.7186,300.17,87,61,1.2
373,Chuy,UY,2022-03-08 20:43:45,-33.6971,-53.4616,295.73,54,0,3.72
374,Magadan,RU,2022-03-08 20:43:47,59.5667,150.8,267.89,89,100,9.35
375,Quatre Cocos,MU,2022-03-08 20:43:47,-20.2078,57.7625,298.21,85,97,3.65
376,Tanout,NE,2022-03-08 20:43:48,14.9709,8.8879,301.86,14,8,4.84
377,Sao Filipe,CV,2022-03-08 20:43:48,14.8961,-24.4956,294.9,70,57,4.47
378,Arman,RU,2022-03-08 20:43:49,59.7,150.1667,268.16,93,100,6.51
379,Najran,SA,2022-03-08 20:43:49,17.4924,44.1277,294.51,11,7,0.88
380,Lengshuitan,CN,2022-03-08 20:43:49,26.4111,111.5956,286.53,70,0,1.01
381,Auburn,US,2022-03-08 20:39:53,47.3073,-122.2284,282.16,88,100,2.06
382,Manggar,ID,2022-03-08 20:43:50,-2.8833,108.2667,298.02,87,81,1.88
383,Bignona,SN,2022-03-08 20:43:50,12.8103,-16.2264,305.17,25,89,5.65
384,Mount Pleasant,US,2022-03-08 20:39:29,32.7941,-79.8626,300.23,74,100,3.6
385,Mao,ES,2022-03-08 20:43:51,39.8885,4.2658,283.46,66,0,1.54
386,East Wenatchee Bench,US,2022-03-08 20:43:51,47.4257,-120.2812,280.77,68,100,3.6
387,Nchelenge,ZM,2022-03-08 20:43:52,-9.3451,28.734,294.35,91,100,2.09
388,Gat,IL,2022-03-08 20:42:00,31.61,34.7642,290.04,100,100,2.99
389,Itarema,BR,2022-03-08 20:43:52,-2.9248,-39.9167,299.74,78,62,5.28
390,Talara,PE,2022-03-08 20:43:53,-4.5772,-81.2719,302.57,61,0,6.69
391,Namuac,PH,2022-03-08 20:43:53,18.6109,121.1657,295.08,83,100,6.83
392,Kuytun,RU,2022-03-08 20:43:53,54.3419,101.5036,269.67,87,99,9.12
393,Mitsamiouli,KM,2022-03-08 20:43:54,-11.3847,43.2844,300.92,78,92,3.18
394,Dali,CN,2022-03-08 20:43:54,25.7,100.1833,283.08,87,0,2.34
395,Labuhan,ID,2022-03-08 20:43:54,-6.8844,112.2051,299.87,89,99,3.04
396,Barcelos,PT,2022-03-08 20:43:56,41.5388,-8.6151,284.73,88,100,2.11
397,Micheweni,TZ,2022-03-08 20:43:56,-4.9667,39.8333,299.86,79,83,4.5
398,Fukue,JP,2022-03-08 20:43:57,32.6881,128.8419,285.38,57,4,4.71
399,Mersing,MY,2022-03-08 20:43:57,2.4312,103.8405,299.1,89,44,3.6
400,Copiapo,CL,2022-03-08 20:39:27,-27.3667,-70.3333,294.98,46,0,4.33
401,Khujand,TJ,2022-03-08 20:43:57,40.2853,69.6279,281.75,87,100,2.0
402,Port Blair,IN,2022-03-08 20:44:58,11.6667,92.75,298.17,88,40,1.03
403,Mangrol,IN,2022-03-08 20:44:58,21.1167,70.1167,296.65,70,0,5.25
404,Numan,NG,2022-03-08 20:44:59,9.4667,12.0333,305.88,13,100,1.4
405,Port Said,EG,2022-03-08 20:44:59,31.2565,32.2841,289.14,94,75,7.2
406,Mahon,ES,2022-03-08 20:43:51,39.8885,4.2658,283.46,66,0,1.54
407,Santo Nino,PH,2022-03-08 20:44:59,6.435,124.6975,296.74,95,86,0.48
408,Richards Bay,ZA,2022-03-08 20:45:00,-28.783,32.0377,296.59,83,98,1.72
409,Castro Verde,PT,2022-03-08 20:42:11,37.6983,-8.0858,285.03,90,23,2.91
410,Carlow,IE,2022-03-08 20:45:01,52.8408,-6.9261,281.86,85,73,5.14
411,Biltine,TD,2022-03-08 20:45:01,14.5333,20.9167,304.21,9,65,3.88
412,Ugoofaaru,MV,2022-03-08 20:45:02,5.6667,73.0,300.51,74,18,1.36
413,Bull Savanna,JM,2022-03-08 20:45:02,17.8868,-77.5902,298.91,71,31,6.67
414,Murgab,TM,2022-03-08 20:45:03,37.4966,61.9714,281.08,93,100,2.06
415,Auki,SB,2022-03-08 20:41:21,-8.7676,160.7034,299.45,85,100,2.34
416,Pietersburg,ZA,2022-03-08 20:40:48,-23.9045,29.4688,292.62,68,47,1.03
417,Kuching,MY,2022-03-08 20:45:04,1.55,110.3333,297.16,100,40,0.89
418,Seddon,AU,2022-03-08 20:45:05,-37.8068,144.8916,289.24,83,20,7.2
419,Sorland,NO,2022-03-08 20:45:05,67.667,12.6934,275.19,88,74,8.73
420,Frontera,MX,2022-03-08 20:45:06,26.9333,-101.45,290.01,55,0,3.6
421,Tubuala,PA,2022-03-08 20:45:06,9.5167,-79.0333,304.21,73,10,4.73
422,Sirajganj,BD,2022-03-08 20:45:07,24.45,89.7167,295.77,47,1,3.11
423,Mountain View,US,2022-03-08 20:42:06,37.3861,-122.0838,296.11,27,0,4.12
424,Marzuq,YE,2022-03-08 20:45:07,14.4,46.4667,291.63,34,16,2.68
425,Faya,SA,2022-03-08 20:45:08,18.3851,42.4509,290.21,59,9,0.8
426,Methoni,GR,2022-03-08 20:45:09,36.8197,21.7049,282.71,68,36,6.14
427,Karlovo,BG,2022-03-08 20:45:10,42.6333,24.8,272.82,80,97,1.39
428,Letterkenny,IE,2022-03-08 20:45:10,54.95,-7.7333,280.09,83,38,6.89
429,Mangit,UZ,2022-03-08 20:45:11,40.5971,70.9607,281.75,83,100,1.45
430,Aguimes,ES,2022-03-08 20:45:11,27.9054,-15.4461,289.5,68,40,6.71
431,Chingirlau,KZ,2022-03-08 20:45:12,51.095,54.0814,266.43,92,100,2.93
432,Port Hueneme,US,2022-03-08 20:45:12,34.1478,-119.1951,298.32,26,0,6.17
433,Akdepe,TM,2022-03-08 20:45:13,42.0551,59.3788,279.2,36,100,3.39
434,Daitari,IN,2022-03-08 20:45:13,21.1,85.75,292.57,62,0,1.2
435,Newport,GB,2022-03-08 20:45:13,51.5877,-2.9984,282.94,85,92,1.79
436,Missoula,US,2022-03-08 20:45:14,47.0166,-113.8009,266.39,72,100,2.54
437,Laibin,CN,2022-03-08 20:45:14,23.7,109.2667,288.68,70,0,1.62
438,Gouyave,GD,2022-03-08 20:45:15,12.1646,-61.7296,301.58,61,75,6.17
439,North Adams,US,2022-03-08 20:45:15,42.7009,-73.1087,278.1,37,0,6.17
440,Atasu,KZ,2022-03-08 20:41:18,48.6814,71.6433,257.16,94,55,3.25
441,Coahuayana,MX,2022-03-08 20:45:16,18.7333,-103.6833,305.86,44,3,3.55
442,Souillac,MU,2022-03-08 20:45:16,-20.5167,57.5167,298.36,88,40,1.03
443,The Valley,AI,2022-03-08 20:45:17,18.217,-63.0578,300.07,88,75,6.69
444,Pangoa,PE,2022-03-08 20:45:17,-12.1167,-73.0,297.39,92,85,1.1
445,Namwala,ZM,2022-03-08 20:45:17,-15.7504,26.4384,292.63,97,79,1.23
446,Palauig,PH,2022-03-08 20:45:18,15.435,119.9045,297.61,79,100,1.92
447,Pimampiro,EC,2022-03-08 20:45:18,0.4,-77.9667,294.5,74,100,3.17
448,Nome,US,2022-03-08 20:41:14,64.5011,-165.4064,270.19,80,75,2.57
449,Bintulu,MY,2022-03-08 20:46:19,3.1667,113.0333,297.38,94,20,0.0
450,Hamilton,US,2022-03-08 20:46:19,39.1834,-84.5333,281.26,58,100,1.79
451,Korla,CN,2022-03-08 20:46:20,41.7597,86.1469,282.02,31,85,7.07
452,Ostrovnoy,RU,2022-03-08 20:46:20,68.0531,39.5131,266.94,92,100,5.25
453,Garowe,SO,2022-03-08 20:44:08,8.4054,48.4845,293.59,76,54,5.44
454,Nkoteng,CM,2022-03-08 20:46:21,4.5167,12.0333,297.66,75,51,2.22
455,Maumere,ID,2022-03-08 20:46:21,-8.6199,122.2111,299.08,82,100,1.47
456,Am Timan,TD,2022-03-08 20:46:21,11.0297,20.2827,305.26,11,100,2.61
457,Olga,RU,2022-03-08 20:46:22,43.7444,135.2892,268.49,76,4,2.19
458,Qaqortoq,GL,2022-03-08 20:44:18,60.7167,-46.0333,261.43,77,2,2.83
459,Santa Isabel,BR,2022-03-08 20:46:22,-23.3156,-46.2214,302.99,86,70,2.29
460,Dinguiraye,GN,2022-03-08 20:46:23,11.3,-10.7167,302.36,17,25,0.62
461,Boguchany,RU,2022-03-08 20:46:23,58.3814,97.4531,262.26,85,97,5.53
462,Bambous Virieux,MU,2022-03-08 20:46:23,-20.3428,57.7575,298.29,88,40,1.03
463,Newton,US,2022-03-08 20:46:24,42.337,-71.2092,280.43,31,0,7.72
464,Mindelo,CV,2022-03-08 20:46:24,16.8901,-24.9804,293.9,60,75,12.35
465,Saint Simons,US,2022-03-08 20:46:25,31.1352,-81.3901,300.3,69,0,6.17
466,Walvis Bay,NA,2022-03-08 20:46:25,-22.9575,14.5053,290.68,88,43,2.06
467,Makakilo City,US,2022-03-08 20:46:25,21.3469,-158.0858,299.33,59,20,4.12
468,Yairipok,IN,2022-03-08 20:46:26,24.6667,94.0667,288.02,60,0,0.44
469,Soyo,AO,2022-03-08 20:46:26,-6.1349,12.3689,300.12,77,98,4.18
470,Lensk,RU,2022-03-08 20:46:27,60.7253,114.9278,259.47,96,100,1.9
471,Bahia De Caraquez,EC,2022-03-08 20:46:27,-0.6,-80.4167,300.5,77,100,4.49
472,Kibungo,RW,2022-03-08 20:46:28,-2.1597,30.5427,294.66,84,100,1.07
473,Guataqui,CO,2022-03-08 20:46:28,4.5157,-74.7894,303.77,54,67,3.29
474,Socorro,US,2022-03-08 20:46:28,31.6546,-106.3033,288.81,19,0,2.06
475,Praia Da Vitoria,PT,2022-03-08 20:44:20,38.7333,-27.0667,289.29,88,20,6.4
476,Bandarbeyla,SO,2022-03-08 20:46:29,9.4942,50.8122,297.75,67,19,4.45
477,Krasnogvardeyskiy,RU,2022-03-08 20:46:29,57.3793,62.3195,249.17,100,66,1.15
478,Verkhnyaya Inta,RU,2022-03-08 20:46:30,65.9811,60.3094,243.03,97,80,2.22
479,Mago,RU,2022-03-08 20:46:30,53.2514,140.1822,252.87,100,99,0.37
480,Raga,SS,2022-03-08 20:46:30,8.4596,25.678,302.93,16,82,0.75
481,Ozuluama,MX,2022-03-08 20:46:31,21.6667,-97.85,298.74,59,40,4.72
482,Beatrice,US,2022-03-08 20:46:31,40.2681,-96.747,284.12,25,40,4.63
483,Seoul,KR,2022-03-08 20:46:00,37.5683,126.9778,276.84,93,75,1.54
484,Palestina,PS,2022-03-08 20:43:46,31.9216,35.2033,285.34,68,100,0.79
485,Qasigiannguit,GL,2022-03-08 20:46:32,68.8193,-51.1922,260.29,79,64,2.38
486,Tres Passos,BR,2022-03-08 20:43:29,-27.4556,-53.9319,294.15,94,92,1.85
487,Powell,US,2022-03-08 20:46:32,40.1578,-83.0752,279.83,56,100,2.57
488,Beboto,TD,2022-03-08 20:46:33,8.2668,16.939,303.68,23,100,1.5
489,Opuwo,NA,2022-03-08 20:46:33,-18.0607,13.84,295.77,48,60,2.55
490,Lalmohan,BD,2022-03-08 20:46:34,22.3384,90.7419,296.52,67,0,2.41
491,Joita,RO,2022-03-08 20:42:48,44.4942,25.8539,274.3,86,0,1.54
492,Sangar,RU,2022-03-08 20:46:34,63.9242,127.4739,246.74,100,100,1.67
493,Nizwa,OM,2022-03-08 20:46:35,22.9333,57.5333,295.04,45,3,1.32
494,Khoy,IR,2022-03-08 20:46:35,38.5504,44.9535,279.92,53,95,1.77
495,Vicosa,BR,2022-03-08 20:47:36,-20.7539,-42.8819,295.49,79,54,1.43
496,La Tuque,CA,2022-03-08 20:47:36,47.4334,-72.7824,266.29,58,100,4.12
497,Road Town,VG,2022-03-08 20:47:36,18.4167,-64.6167,300.2,74,40,7.2
498,Katy,US,2022-03-08 20:47:37,29.7858,-95.8244,281.92,92,100,6.17
499,Lata,PT,2022-03-08 20:47:37,40.1629,-8.3327,285.82,96,79,1.8
500,Havelock,US,2022-03-08 20:47:37,34.8791,-76.9013,291.51,66,20,8.23
501,Ribeira Brava,PT,2022-03-08 20:47:38,32.65,-17.0667,290.4,75,100,0.66
502,Jutai,BR,2022-03-08 20:47:38,-5.1833,-68.9,301.0,74,96,1.26
503,Mariveles,PH,2022-03-08 20:47:39,14.4833,120.4833,297.09,78,75,4.93
504,Belmonte,BR,2022-03-08 20:47:40,-15.8631,-38.8828,300.43,75,18,4.3
505,Mulki,IN,2022-03-08 20:47:40,13.1,74.8,300.75,78,20,0.0
506,Bud,US,2022-03-08 20:47:40,39.447,-86.1758,278.53,69,45,0.16
507,The Pas,CA,2022-03-08 20:45:10,53.8251,-101.2541,260.16,61,0,6.69
508,Grindavik,IS,2022-03-08 20:47:41,63.8424,-22.4338,278.41,81,75,10.29
509,Evanston,US,2022-03-08 20:46:18,42.0411,-87.6901,278.41,51,20,5.66
510,Vangaindrano,MG,2022-03-08 20:47:42,-23.35,47.6,297.48,90,37,1.28
511,Gedo,ET,2022-03-08 20:47:42,9.0167,37.45,289.21,33,60,2.23
512,Kirakira,SB,2022-03-08 20:47:42,-10.4544,161.9205,300.91,80,100,1.75
513,Fairbanks,US,2022-03-08 20:45:25,64.8378,-147.7164,269.38,64,0,0.0
514,Cananea,MX,2022-03-08 20:47:12,30.95,-110.3,286.36,14,0,1.61
515,Mareeba,AU,2022-03-08 20:47:43,-17.0,145.4333,297.84,90,33,0.42
516,Shatalovo,RU,2022-03-08 20:47:43,54.334,32.4465,261.69,96,19,2.86
517,Hirschaid,DE,2022-03-08 20:47:44,49.8194,10.9908,275.86,69,14,1.63
518,Khorixas,NA,2022-03-08 20:47:44,-20.3667,14.9667,297.91,41,4,3.68
519,Riachao Das Neves,BR,2022-03-08 20:47:45,-11.7461,-44.91,298.72,71,93,1.3
520,Necochea,AR,2022-03-08 20:46:35,-38.5473,-58.7368,300.39,39,1,4.6
521,Borogontsy,RU,2022-03-08 20:47:45,62.6683,131.1683,249.48,100,100,0.94
522,Ishigaki,JP,2022-03-08 20:47:46,24.3448,124.1572,292.93,53,85,4.82
523,Berlevag,NO,2022-03-08 20:47:46,70.8578,29.0864,275.15,80,75,8.23
524,North Bend,US,2022-03-08 20:47:47,43.4065,-124.2243,285.9,89,20,3.6
525,Vilsbiburg,DE,2022-03-08 20:47:47,48.45,12.35,273.89,67,22,2.73
526,Mugur-Aksy,RU,2022-03-08 20:47:47,50.35,90.5,255.88,89,43,2.95
527,Tomatlan,MX,2022-03-08 20:47:46,19.9333,-105.25,303.49,33,34,4.62
528,Galveston,US,2022-03-08 20:44:54,29.3669,-94.9669,283.17,91,100,1.79
529,Ferme-Neuve,CA,2022-03-08 20:47:48,46.7001,-75.4493,269.03,78,100,3.38
530,Nosy Varika,MG,2022-03-08 20:47:49,-20.5833,48.5333,298.62,85,100,1.29
531,Markova,UA,2022-03-08 20:47:49,48.6758,24.4138,269.34,91,100,2.74
532,Krasnoselkup,RU,2022-03-08 20:47:49,65.7,82.4667,240.83,97,88,5.09
533,Znamenka,RU,2022-03-08 20:47:50,52.4167,41.4311,263.95,97,100,2.15
534,Ossora,RU,2022-03-08 20:47:50,59.2353,163.0719,273.2,85,100,6.54
535,Ocos,GT,2022-03-08 20:44:15,14.5094,-92.1933,307.43,59,0,5.5
536,Sao Gabriel,BR,2022-03-08 20:45:45,-30.3364,-54.32,301.99,47,57,2.71
